AMB,BTC,[],KUCOIN,['Buy'],['SHORT'],"{'T1': '0.00000138', 'T2': '0.0000014', 'T3': '0.00000141'}",['0.00000122']
ALPINE,USDT,[],KUCOIN,['Buy'],['SHORT'],"{'T1': '3.6765', 'T2': '3.9', 'T3': '4.0158'}",['3.16393333']
NANO,ETH,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00055554', 'T2': '0.00056357', 'T3': '0.00057161'}",['0.00049832']
REP,BTC,[],KUCOIN,['Buy'],['SHORT'],"{'T1': '0.00038961', 'T2': '0.00039573', 'T3': '0.00040185'}",['0.00034629']
CREAM,BTC,[],KUCOIN,['Buy'],['SHORT'],"{'T1': '0.00088317', 'T2': '0.00091815', 'T3': '0.00095958'}",['0.00074594']
COTI,BTC,[],KUCOIN,['Buy'],['SHORT'],"{'T1': '0.00000472', 'T2': '0.0000048', 'T3': '0.00000488'}",['0.0000043']
[],[],[],[],['Buy'],['SHORT'],"{'T1': '0.0195016', 'T2': '0.02013819', 'T3': '0.02077479'}",['0.01582273']
LPT,BTC,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00057437', 'T2': '0.00062916', 'T3': '0.00067706'}",['0.00046104']
[],[],[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.30651', 'T2': '0.31121999', 'T3': '0.31592999'}",['0.27577333']
CLV,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.09242', 'T2': '0.09433999', 'T3': '0.09625999'}",['0.08008333']
[],[],[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.005411', 'T2': '0.00550701', 'T3': '0.00560301'}",['0.00484101']
ATOM,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '14', 'T2': '15', 'T3': '15'}",['12']
BETA,ETH,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00006986', 'T2': '0.0000715', 'T3': '0.00007315'}",['0.00006008']
AVAX,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '19', 'T2': '19', 'T3': '20'}",['17']
ONE,ETH,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00001325', 'T2': '0.00001349', 'T3': '0.00001373'}",['0.00001201']
CLV,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.091287', 'T2': '0.09308401', 'T3': '0.09488101'}",['0.08220967']
EPXB,USD,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.000512', 'T2': '0.0005219', 'T3': '0.0005318'}",['0.0004588']
ASRB,USD,[],BINANCE,['Buy'],['SHORT'],"{'T1': '4.0893', 'T2': '4.1829', 'T3': '4.2765'}",['3.4486']
FIRO,BTC,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00020116', 'T2': '0.00022755', 'T3': '0.000244'}",['0.00015436']
DATA,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.03115', 'T2': '0.03174699', 'T3': '0.03234399'}",['0.02830433']
FARMB,USD,[],BINANCE,['Buy'],['SHORT'],"{'T1': '41', 'T2': '41', 'T3': '42'}",['36']
CELR,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.017698', 'T2': '0.01816899', 'T3': '0.01863999'}",['0.01557666']
[],[],[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.0051193', 'T2': '0.00525819', 'T3': '0.00539709'}",['0.00451803']
ERNB,USD,[],BINANCE,['Buy'],['SHORT'],"{'T1': '1.6227', 'T2': '1.64819999', 'T3': '1.67369999'}",['1.44989999']
NEAR,ETH,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.002813', 'T2': '0.00285591', 'T3': '0.00289881'}",['0.00255041']
ERN,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '1.79288', 'T2': '2.02139', 'T3': '2.14235'}",['1.41439']
ARK,BTC,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00002195', 'T2': '0.00002307', 'T3': '0.00002402'}",['0.00001849']
GLM,BTC,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00002041', 'T2': '0.00002253', 'T3': '0.00002532'}",['0.00001487']
LTC3S,USDT,[],KUCOIN,['Buy'],['SHORT'],"{'T1': '0.5975', 'T2': '0.6485', 'T3': '0.68435'}",['0.50248333']
SC,ETH,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00000263', 'T2': '0.00000272', 'T3': '0.00000281'}",['0.00000226']
KEY,ETH,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00000328', 'T2': '0.00000341', 'T3': '0.00000353'}",['0.00000279']
DODO,BTC,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00000634', 'T2': '0.00000644', 'T3': '0.00000654'}",['0.0000057']
OOKI,ETH,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00000387', 'T2': '0.00000399', 'T3': '0.00000418'}",['0.00000352']
BTCST,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '9.999', 'T2': '10', 'T3': '10'}",['8.359']
ADA,USDT,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.487676', 'T2': '0.494255', 'T3': '0.500834'}",['0.431314']
CTSI,BTC,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00000776', 'T2': '0.00000798', 'T3': '0.00000821'}",['0.0000069']
ETC,BTC,[],BINANCE,['Buy'],['SHORT'],"{'T1': '0.00199221', 'T2': '0.0020564', 'T3': '0.00215061'}",['0.00169774']
DNTB,USD,['0'],BINANCE,['Buy'],['SHORT'],"{'T1': '0.04738', 'T2': '0.04846', 'T3': '0.04954'}",['0.03977']
